snapshot_id,captured_at,season,player_id,player_name,team,player_type,role_or_position,pa,ab,hits,home_runs,walks,strikeouts,batting_average,obp,slg,ops,iso,bb_rate,k_rate,hr_rate,bb_k_ratio,contact_score,power_score,discipline_score,hitter_value_score,innings_pitched,earned_runs,hits_allowed,home_runs_allowed,era,whip,k_bb_ratio,hr_allowed_rate,run_prevention_score,strikeout_score,command_score,pitcher_value_score,player_value_score
20260819T084104Z-e3f9f1e437fa,2026-08-19T08:41:04+00:00,2026,0000006743,劉俊豪,富邦悍將,投手,投手,,,,,2,0,,,,,,0.2857,0.0,,,,,,,1.0,3.0,2.0,0.0,27.0,4.0,0.0,0.0,25.0,0.0,21.4,17.7,17.7
20260819T084104Z-e3f9f1e437fa,2026-08-19T08:41:04+00:00,2026,0000006875,陳柏均,中信兄弟,投手,投手,,,,,1,2,,,,,,0.2,0.4,,,,,,,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,90.0,80.0,40.3,72.6,72.6
20260819T084104Z-e3f9f1e437fa,2026-08-19T08:41:04+00:00,2026,0000007049,林暉盛,中信兄弟,投手,投手,,,,,4,2,,,,,,0.25,0.125,,,,,,,3.0,2.0,2.0,1.0,6.0,2.0,0.5,0.0625,77.8,25.0,27.6,49.5,49.5
20260819T084104Z-e3f9f1e437fa,2026-08-19T08:41:04+00:00,2026,0000006236,楊鈺翔,味全龍,投手,投手,,,,,1,1,,,,,,0.0769,0.0769,,,,,,,3.333,0.0,3.0,0.0,0.0,1.2,1.0,0.0,94.0,15.4,47.5,60.4,60.4
20260819T084104Z-e3f9f1e437fa,2026-08-19T08:41:04+00:00,2026,0000007083,林柏佑,味全龍,投手,投手,,,,,0,0,,,,,,0.0,0.0,,,,,,,1.0,1.0,2.0,0.0,9.0,2.0,0.0,0.0,71.7,0.0,50.0,47.3,47.3
20260819T084104Z-e3f9f1e437fa,2026-08-19T08:41:04+00:00,2026,0000006159,林逸達,味全龍,投手,投手,,,,,2,0,,,,,,0.4,0.0,,,,,,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,90.0,0.0,10.0,43.5,43.5
20260819T084104Z-e3f9f1e437fa,2026-08-19T08:41:04+00:00,2026,0000007804,瑪帝斯,富邦悍將,投手,投手,,,,,2,5,,,,,,0.0909,0.2273,,,,,,,5.667,2.0,3.0,0.0,3.18,0.88,2.5,0.0,89.1,45.5,53.8,67.6,67.6
20260819T084104Z-e3f9f1e437fa,2026-08-19T08:41:04+00:00,2026,0000007295,陳鐿中,富邦悍將,投手,投手,,,,,0,2,,,,,,0.0,0.5,,,,,,,1.0,1.0,1.0,1.0,9.0,1.0,0.0,0.25,76.7,100.0,50.0,74.5,74.5
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006927,曾子祐,台鋼雄鷹,打者,野手,380.0,329.0,98.0,2.0,37,35,0.298,0.371,0.38,0.751,0.082,0.0974,0.0921,0.0053,1.14,29.8,16.0,60.7,35.2,,,,,,,,,,,,,35.2
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000005549,郭天信,味全龍,打者,野手,380.0,341.0,98.0,9.0,27,33,0.287,0.343,0.413,0.756,0.126,0.0684,0.0868,0.0237,0.94,28.7,30.1,53.7,36.8,,,,,,,,,,,,,36.8
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000007239,魔鷹,台鋼雄鷹,打者,野手,362.0,317.0,88.0,14.0,36,58,0.278,0.345,0.505,0.85,0.227,0.0801,0.1602,0.0387,0.64,27.800000000000004,52.8,50.2,42.8,,,,,,,,,,,,,42.8
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000005542,張政禹,味全龍,打者,野手,314.0,281.0,78.0,1.0,27,40,0.278,0.338,0.331,0.669,0.053,0.0796,0.1274,0.0032,0.68,27.800000000000004,10.2,51.7,30.4,,,,,,,,,,,,,30.4
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000005545,劉基鴻,味全龍,打者,野手,357.0,329.0,79.0,6.0,23,52,0.24,0.297,0.343,0.64,0.103,0.0616,0.1457,0.0168,0.52,24.0,23.7,46.2,30.9,,,,,,,,,,,,,30.9
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000002707,潘傑楷,統一7-ELEVEn獅,打者,野手,320.0,273.0,79.0,2.0,40,49,0.289,0.387,0.374,0.761,0.085,0.1219,0.1531,0.0063,0.9,28.9,16.8,60.6,35.4,,,,,,,,,,,,,35.4
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000002352,范國宸,富邦悍將,打者,野手,310.0,279.0,74.0,11.0,25,55,0.265,0.326,0.427,0.753,0.162,0.0742,0.1774,0.0355,0.49,26.5,40.5,47.0,37.4,,,,,,,,,,,,,37.4
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006240,馬傑森,樂天桃猿,打者,野手,286.0,258.0,66.0,1.0,9,35,0.256,0.299,0.329,0.628,0.073,0.0315,0.1224,0.0035,0.49,25.6,13.8,41.3,28.2,,,,,,,,,,,,,28.2
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000004633,陳晨威,樂天桃猿,打者,野手,346.0,306.0,88.0,6.0,32,29,0.288,0.351,0.395,0.746,0.107,0.0867,0.0838,0.0173,1.1,28.8,24.6,58.7,36.3,,,,,,,,,,,,,36.3
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000005540,李凱威,味全龍,打者,野手,312.0,267.0,68.0,3.0,33,36,0.255,0.345,0.322,0.667,0.067,0.1058,0.1154,0.0096,1.08,25.5,14.9,60.8,32.2,,,,,,,,,,,,,32.2
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000001318,朱育賢,味全龍,打者,野手,330.0,294.0,70.0,11.0,20,65,0.238,0.306,0.381,0.687,0.143,0.0606,0.197,0.0333,0.48,23.8,36.5,43.8,34.1,,,,,,,,,,,,,34.1
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000003649,吳念庭,台鋼雄鷹,打者,野手,336.0,288.0,83.0,0.0,42,37,0.288,0.376,0.344,0.72,0.056,0.125,0.1101,0.0,1.16,28.8,9.6,65.2,33.7,,,,,,,,,,,,,33.7
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000007089,王念好,富邦悍將,打者,野手,267.0,233.0,47.0,6.0,31,65,0.202,0.296,0.339,0.635,0.137,0.1161,0.2434,0.0225,0.49,20.200000000000003,31.6,52.3,32.5,,,,,,,,,,,,,32.5
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000000935,王柏融,台鋼雄鷹,打者,野手,302.0,272.0,69.0,6.0,19,65,0.254,0.311,0.371,0.682,0.117,0.0629,0.2152,0.0199,0.38,25.4,27.2,42.6,32.3,,,,,,,,,,,,,32.3
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000007268,陳聖平,統一7-ELEVEn獅,打者,野手,266.0,242.0,54.0,4.0,16,35,0.223,0.272,0.318,0.59,0.095,0.0602,0.1316,0.015,0.51,22.3,21.7,46.3,29.0,,,,,,,,,,,,,29.0
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006888,張育成,富邦悍將,打者,野手,320.0,273.0,85.0,14.0,37,55,0.311,0.403,0.531,0.934,0.22,0.1094,0.1719,0.0437,0.8,31.1,53.4,56.7,46.4,,,,,,,,,,,,,46.4
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006223,林子豪,統一7-ELEVEn獅,打者,野手,268.0,245.0,67.0,4.0,20,40,0.273,0.328,0.384,0.712,0.111,0.0746,0.1493,0.0149,0.53,27.3,24.4,48.5,33.6,,,,,,,,,,,,,33.6
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000004645,戴培峰,富邦悍將,打者,野手,224.0,188.0,40.0,1.0,28,29,0.213,0.315,0.282,0.597,0.069,0.125,0.1295,0.0045,1.0,21.3,13.4,63.0,29.8,,,,,,,,,,,,,29.8
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000005340,王博玄,台鋼雄鷹,打者,野手,282.0,260.0,85.0,1.0,12,47,0.327,0.36,0.365,0.725,0.038,0.0426,0.1667,0.0035,0.3,32.7,7.8,39.8,30.4,,,,,,,,,,,,,30.4
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000007079,劉俊緯,味全龍,打者,野手,227.0,206.0,58.0,3.0,13,28,0.282,0.333,0.369,0.702,0.087,0.0529,0.1233,0.0132,0.61,28.2,19.7,46.3,32.3,,,,,,,,,,,,,32.3
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006854,宋嘉翔,樂天桃猿,打者,野手,215.0,198.0,41.0,2.0,6,37,0.207,0.236,0.247,0.483,0.04,0.0279,0.1721,0.0093,0.22,20.7,10.2,36.2,22.5,,,,,,,,,,,,,22.5
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000002285,高宇杰,中信兄弟,打者,野手,256.0,228.0,64.0,2.0,18,37,0.281,0.333,0.329,0.662,0.048,0.0703,0.1445,0.0078,0.51,28.1,11.0,47.7,29.9,,,,,,,,,,,,,29.9
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000000929,王威晨,中信兄弟,打者,野手,280.0,257.0,69.0,1.0,19,29,0.268,0.321,0.346,0.667,0.078,0.0679,0.1036,0.0036,0.72,26.8,14.7,50.8,30.9,,,,,,,,,,,,,30.9
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000001618,林子偉,樂天桃猿,打者,野手,300.0,276.0,68.0,3.0,14,35,0.246,0.286,0.33,0.616,0.084,0.0467,0.1167,0.01,0.46,24.6,18.0,43.9,29.0,,,,,,,,,,,,,29.0
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000000743,陳子豪,味全龍,打者,野手,267.0,235.0,41.0,3.0,27,47,0.174,0.266,0.26,0.526,0.086,0.1011,0.176,0.0112,0.64,17.4,18.8,53.4,27.1,,,,,,,,,,,,,27.1
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000005531,邱智呈,統一7-ELEVEn獅,打者,野手,272.0,227.0,61.0,3.0,40,36,0.269,0.387,0.352,0.739,0.083,0.1471,0.1324,0.011,1.22,26.9,18.2,69.0,36.0,,,,,,,,,,,,,36.0
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006235,林政華,樂天桃猿,打者,野手,215.0,180.0,44.0,2.0,19,37,0.244,0.328,0.311,0.639,0.067,0.0884,0.1721,0.0093,0.62,24.4,14.8,51.1,29.9,,,,,,,,,,,,,29.9
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000005571,岳政華,中信兄弟,打者,野手,261.0,223.0,52.0,5.0,24,50,0.233,0.313,0.363,0.676,0.13,0.092,0.1916,0.0192,0.54,23.3,29.2,50.3,33.3,,,,,,,,,,,,,33.3
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006730,張仁瑋,中信兄弟,打者,野手,292.0,268.0,83.0,3.0,19,31,0.31,0.352,0.399,0.751,0.089,0.0651,0.1062,0.0103,0.61,31.0,19.0,49.1,34.3,,,,,,,,,,,,,34.3
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006929,紀慶然,台鋼雄鷹,打者,野手,215.0,197.0,49.0,0.0,15,37,0.249,0.3,0.279,0.579,0.03,0.0698,0.1721,0.0,0.41,24.9,5.1,45.6,25.9,,,,,,,,,,,,,25.9
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000005298,黃韋盛,中信兄弟,打者,野手,242.0,218.0,54.0,2.0,20,38,0.248,0.31,0.33,0.64,0.082,0.0826,0.157,0.0083,0.55,24.8,17.0,49.9,30.2,,,,,,,,,,,,,30.2
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000002291,岳東華,中信兄弟,打者,野手,248.0,224.0,62.0,2.0,17,42,0.277,0.329,0.384,0.713,0.107,0.0685,0.1694,0.0081,0.45,27.700000000000003,21.3,45.9,32.7,,,,,,,,,,,,,32.7
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006216,王順和,味全龍,打者,野手,235.0,201.0,54.0,3.0,24,61,0.269,0.361,0.388,0.749,0.119,0.1021,0.2596,0.0128,0.49,26.9,25.0,49.2,34.6,,,,,,,,,,,,,34.6
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006225,宋晟睿,中信兄弟,打者,野手,233.0,204.0,54.0,5.0,16,39,0.265,0.329,0.422,0.751,0.157,0.0687,0.1674,0.0215,0.56,26.5,34.6,47.1,36.2,,,,,,,,,,,,,36.2
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000000772,陳文杰,台鋼雄鷹,打者,野手,304.0,276.0,76.0,1.0,20,34,0.275,0.331,0.373,0.704,0.098,0.0658,0.1118,0.0033,0.71,27.500000000000004,18.0,50.0,32.4,,,,,,,,,,,,,32.4
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000004636,江坤宇,中信兄弟,打者,野手,273.0,233.0,63.0,2.0,22,28,0.27,0.355,0.343,0.698,0.073,0.0806,0.1026,0.0073,1.11,27.0,15.1,57.0,32.7,,,,,,,,,,,,,32.7
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000005522,朱迦恩,統一7-ELEVEn獅,打者,野手,229.0,209.0,61.0,5.0,12,53,0.292,0.339,0.431,0.77,0.139,0.0524,0.2314,0.0218,0.3,29.2,31.7,39.3,35.4,,,,,,,,,,,,,35.4
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000002298,陳重羽,統一7-ELEVEn獅,打者,野手,213.0,177.0,47.0,0.0,23,32,0.266,0.361,0.305,0.666,0.039,0.108,0.1502,0.0,0.84,26.6,6.7,57.6,30.3,,,,,,,,,,,,,30.3
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000001474,蘇智傑,統一7-ELEVEn獅,打者,野手,273.0,252.0,66.0,8.0,15,30,0.262,0.308,0.425,0.733,0.163,0.0549,0.1099,0.0293,0.6,26.200000000000003,38.5,47.0,36.5,,,,,,,,,,,,,36.5
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006736,王苡丞,富邦悍將,打者,野手,254.0,234.0,62.0,5.0,14,46,0.265,0.312,0.368,0.68,0.103,0.0551,0.1811,0.0197,0.37,26.5,24.7,42.3,31.9,,,,,,,,,,,,,31.9
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000001804,陳傑憲,統一7-ELEVEn獅,打者,野手,264.0,222.0,71.0,4.0,35,25,0.32,0.406,0.419,0.825,0.099,0.1174,0.0947,0.0152,1.4,32.0,22.4,66.8,39.5,,,,,,,,,,,,,39.5
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000007076,李勛傑,樂天桃猿,打者,野手,221.0,194.0,47.0,6.0,24,66,0.242,0.326,0.387,0.713,0.145,0.1086,0.2986,0.0271,0.38,24.2,34.6,47.9,35.0,,,,,,,,,,,,,35.0
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000007301,曾昱磬,台鋼雄鷹,打者,野手,180.0,134.0,24.0,1.0,37,29,0.179,0.373,0.209,0.582,0.03,0.2056,0.1611,0.0056,1.45,17.9,7.2,80.9,30.2,,,,,,,,,,,,,30.2
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000005510,林澤彬,富邦悍將,打者,野手,236.0,201.0,67.0,0.0,19,16,0.333,0.389,0.403,0.792,0.07,0.0805,0.0678,0.0,1.31,33.300000000000004,12.0,60.2,35.9,,,,,,,,,,,,,35.9
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000003345,林智平,樂天桃猿,打者,野手,221.0,204.0,56.0,1.0,12,26,0.275,0.323,0.324,0.647,0.049,0.0498,0.1176,0.0045,0.58,27.500000000000004,10.0,45.6,28.9,,,,,,,,,,,,,28.9
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000003467,林泓育,樂天桃猿,打者,野手,236.0,220.0,59.0,1.0,13,35,0.268,0.309,0.368,0.677,0.1,0.0551,0.1483,0.0042,0.4,26.8,18.7,43.7,30.9,,,,,,,,,,,,,30.9
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000005291,蔣少宏,味全龍,打者,野手,178.0,168.0,37.0,2.0,5,32,0.22,0.254,0.304,0.558,0.084,0.0281,0.1798,0.0112,0.25,22.0,18.4,36.3,26.1,,,,,,,,,,,,,26.1
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000007071,林泓弦,統一7-ELEVEn獅,打者,野手,142.0,128.0,29.0,0.0,10,17,0.227,0.288,0.289,0.577,0.062,0.0704,0.1197,0.0,0.65,22.7,10.6,50.0,27.1,,,,,,,,,,,,,27.1
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006738,孔念恩,富邦悍將,打者,野手,216.0,203.0,61.0,1.0,5,53,0.3,0.315,0.394,0.709,0.094,0.0231,0.2454,0.0046,0.13,30.0,17.8,31.9,30.3,,,,,,,,,,,,,30.3
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000001258,劉時豪,台鋼雄鷹,打者,野手,187.0,155.0,37.0,2.0,23,24,0.239,0.362,0.303,0.665,0.064,0.123,0.1283,0.0107,1.25,23.9,14.8,65.1,32.5,,,,,,,,,,,,,32.5
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000002297,詹子賢,中信兄弟,打者,野手,217.0,196.0,48.0,2.0,18,32,0.245,0.313,0.327,0.64,0.082,0.0829,0.1475,0.0092,0.63,24.5,17.4,51.1,30.4,,,,,,,,,,,,,30.4
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006806,池恩齊,富邦悍將,打者,野手,209.0,189.0,42.0,0.0,11,57,0.222,0.264,0.259,0.523,0.037,0.0526,0.2727,0.0,0.19,22.2,6.3,36.8,23.0,,,,,,,,,,,,,23.0
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006217,林辰勳,味全龍,打者,野手,137.0,118.0,29.0,0.0,9,26,0.246,0.29,0.288,0.578,0.042,0.0657,0.1898,0.0,0.35,24.6,7.2,43.7,25.9,,,,,,,,,,,,,25.9
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000001291,郭阜林,台鋼雄鷹,打者,野手,150.0,140.0,35.0,1.0,7,32,0.25,0.3,0.307,0.607,0.057,0.0467,0.2133,0.0067,0.31,25.0,12.2,39.0,26.9,,,,,,,,,,,,,26.9
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000004641,李丞齡,統一7-ELEVEn獅,打者,野手,140.0,134.0,31.0,3.0,5,24,0.231,0.257,0.313,0.57,0.082,0.0357,0.1714,0.0214,0.21,23.1,21.7,37.5,27.4,,,,,,,,,,,,,27.4
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000007085,張士綸,中信兄弟,打者,野手,213.0,198.0,65.0,2.0,10,23,0.328,0.355,0.394,0.749,0.066,0.0469,0.108,0.0094,0.43,32.800000000000004,14.7,44.0,33.0,,,,,,,,,,,,,33.0
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000003609,陳俊秀,中信兄弟,打者,野手,184.0,155.0,39.0,3.0,27,37,0.252,0.359,0.348,0.707,0.096,0.1467,0.2011,0.0163,0.73,25.2,22.3,61.7,34.7,,,,,,,,,,,,,34.7
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000002307,王政順,中信兄弟,打者,野手,135.0,117.0,30.0,0.0,12,31,0.256,0.336,0.274,0.61,0.018,0.0889,0.2296,0.0,0.48,25.6,3.1,47.8,26.6,,,,,,,,,,,,,26.6
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000007018,劉子杰,樂天桃猿,打者,野手,174.0,166.0,42.0,1.0,6,14,0.253,0.277,0.307,0.584,0.054,0.0345,0.0805,0.0057,0.43,25.3,11.3,42.7,26.9,,,,,,,,,,,,,26.9
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000000362,申皓瑋,富邦悍將,打者,野手,165.0,148.0,35.0,2.0,11,40,0.236,0.303,0.324,0.627,0.088,0.0667,0.2424,0.0121,0.38,23.6,19.4,42.3,29.1,,,,,,,,,,,,,29.1
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000003625,吉力吉撈．鞏冠,味全龍,打者,野手,172.0,149.0,35.0,3.0,17,38,0.235,0.326,0.322,0.648,0.087,0.093,0.2209,0.0174,0.55,23.5,21.2,49.5,30.9,,,,,,,,,,,,,30.9
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000007064,陳世嘉,台鋼雄鷹,打者,野手,93.0,85.0,8.0,0.0,3,15,0.094,0.144,0.106,0.25,0.012,0.0323,0.1613,0.0,0.33,9.4,2.1,38.5,13.7,,,,,,,,,,,,,13.7
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006868,周佳樂,富邦悍將,打者,野手,42.0,37.0,9.0,0.0,4,7,0.243,0.333,0.324,0.657,0.081,0.0952,0.1667,0.0,0.71,24.3,13.9,53.4,30.4,,,,,,,,,,,,,30.4
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000007288,何品室融,樂天桃猿,打者,野手,143.0,124.0,23.0,1.0,13,35,0.185,0.287,0.25,0.537,0.065,0.0909,0.2448,0.007,0.51,18.5,13.7,47.9,25.7,,,,,,,,,,,,,25.7
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000000159,成晉,樂天桃猿,打者,野手,122.0,106.0,22.0,0.0,7,15,0.208,0.294,0.236,0.53,0.028,0.0574,0.123,0.0,0.87,20.8,4.8,49.7,24.5,,,,,,,,,,,,,24.5
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000007037,張皓崴,統一7-ELEVEn獅,打者,野手,103.0,95.0,34.0,0.0,8,12,0.358,0.408,0.442,0.85,0.084,0.0777,0.1165,0.0,0.67,35.8,14.4,51.6,36.9,,,,,,,,,,,,,36.9
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000005569,曾頌恩,中信兄弟,打者,野手,122.0,107.0,29.0,3.0,14,19,0.271,0.352,0.402,0.754,0.131,0.1148,0.1557,0.0246,0.74,27.1,31.3,57.6,37.3,,,,,,,,,,,,,37.3
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006737,董子恩,富邦悍將,打者,野手,148.0,136.0,41.0,1.0,9,9,0.301,0.347,0.397,0.744,0.096,0.0608,0.0608,0.0068,1.11,30.1,18.9,54.9,34.8,,,,,,,,,,,,,34.8
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000007302,宋柏翰,台鋼雄鷹,打者,野手,94.0,78.0,19.0,2.0,11,18,0.244,0.323,0.385,0.708,0.141,0.117,0.1915,0.0213,0.61,24.4,31.8,55.5,35.5,,,,,,,,,,,,,35.5
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000000132,梁家榮,樂天桃猿,打者,野手,133.0,118.0,28.0,0.0,14,19,0.237,0.318,0.305,0.623,0.068,0.1053,0.1429,0.0,0.74,23.7,11.7,56.4,29.6,,,,,,,,,,,,,29.6
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006725,張祐嘉,味全龍,打者,野手,73.0,67.0,16.0,0.0,3,18,0.239,0.278,0.269,0.547,0.03,0.0274,0.2466,0.0,0.22,23.9,5.1,33.5,23.1,,,,,,,,,,,,,23.1
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000007278,許庭綸,中信兄弟,打者,野手,96.0,84.0,15.0,1.0,7,15,0.179,0.271,0.286,0.557,0.107,0.0729,0.1563,0.0104,0.73,17.9,22.1,50.0,28.0,,,,,,,,,,,,,28.0
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000004032,嚴宏鈞,樂天桃猿,打者,野手,57.0,46.0,7.0,0.0,3,16,0.152,0.235,0.196,0.431,0.044,0.0526,0.2807,0.0,0.31,15.2,7.5,37.7,19.9,,,,,,,,,,,,,19.9
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006716,張翔,統一7-ELEVEn獅,打者,野手,92.0,86.0,19.0,1.0,3,17,0.221,0.256,0.314,0.57,0.093,0.0326,0.1848,0.0109,0.24,22.1,19.9,36.8,26.7,,,,,,,,,,,,,26.7
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006743,劉俊豪,富邦悍將,打者,野手,45.0,40.0,8.0,0.0,4,6,0.2,0.273,0.2,0.473,0.0,0.0889,0.1333,0.0,0.67,20.0,0.0,53.0,22.6,,,,,,,,,,,,,22.6
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000001119,許基宏,中信兄弟,打者,野手,132.0,108.0,20.0,0.0,20,29,0.185,0.326,0.25,0.576,0.065,0.1515,0.2197,0.0,0.79,18.5,11.1,62.5,28.3,,,,,,,,,,,,,28.3
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000005336,童堉誠,富邦悍將,打者,野手,103.0,86.0,20.0,0.0,12,28,0.233,0.35,0.267,0.617,0.034,0.1165,0.2718,0.0,0.57,23.3,5.8,52.2,27.5,,,,,,,,,,,,,27.5
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006229,葉子霆,富邦悍將,打者,野手,92.0,77.0,17.0,0.0,4,8,0.221,0.276,0.273,0.549,0.052,0.0435,0.087,0.0,0.88,22.1,8.9,48.6,25.8,,,,,,,,,,,,,25.8
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006861,蔡佳諺,富邦悍將,打者,野手,55.0,53.0,10.0,0.0,1,17,0.189,0.2,0.189,0.389,0.0,0.0182,0.3091,0.0,0.06,18.9,0.0,28.1,16.7,,,,,,,,,,,,,16.7
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000004642,林靖凱,統一7-ELEVEn獅,打者,野手,73.0,67.0,11.0,1.0,3,12,0.164,0.208,0.224,0.432,0.06,0.0411,0.1644,0.0137,0.33,16.400000000000002,15.2,39.9,22.0,,,,,,,,,,,,,22.0
20260820T065518Z-fb6c6fd422de,2026-08-20T06:55:18+00:00,2026,0000006851,林培緯,統一7-ELEVEn獅,打者,野手,93.0,88.0,19.0,0.0,3,20,0.216,0.247,0.273,0.52,0.057,0.0323,0.2151,0.0,0.2,21.6,9.8,35.3,23.3,,,,,,,,,,,,,23.3
